time_s,phase,target_x,target_y,target_z,actual_x,actual_y,actual_z,target_force_n,measured_force_n,raw_wrench_0,raw_wrench_1,raw_wrench_2,raw_wrench_3,raw_wrench_4,raw_wrench_5,wrench_0,wrench_1,wrench_2,wrench_3,wrench_4,wrench_5,q_0,q_1,q_2,q_3,q_4,q_5,q_6,qd_0,qd_1,qd_2,qd_3,qd_4,qd_5,qd_6,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,contact,fault
4.451999999999732,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.29978717103576913,-0.00025554974249163473,0.27197731056612695,10.0,9.977504890162624,0.24504190285283287,-0.2649710864099875,7.8194687330698125,-0.03261214742810728,-0.030159899531207995,7.647760111880708e-06,0.24538883788393798,-0.2651992195558519,9.977727916917,-0.032615422208970256,-0.030203168693568976,7.661094406870242e-06,2.2228144120122493,0.8575847440876423,-2.125475723435229,-2.2136262849747337,-1.1536179773616897,0.7908113349510043,-0.6635456477491813,0.0003252333344217607,0.00027085319633076793,9.403458516406992e-05,0.000316309219217925,-6.26748767985891e-05,-0.00022438944574405584,0.00023074756035877588,0.07943208306514626,-13.134087862630878,4.39764092346647,2.3420296867387074,0.11089031854490648,0.12478246343838803,7.943975297226762e-05,1,
4.4539999999997315,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.2997873285374765,-0.00025537932830999526,0.27197731047412443,10.0,9.977545034978412,0.24484176443074496,-0.26475550984553975,7.819508487545316,-0.03258561526186657,-0.030135266080838323,7.615152561520592e-06,0.24518857157350063,-0.26498351852396745,9.977767671410744,-0.032588890042729544,-0.030178535243199304,7.628486856510126e-06,2.222815062645576,0.857585284503914,-2.125475536374724,-2.2136256528758262,-1.1536181016592877,0.7908108873848113,-0.6635451871854393,0.00032531666333759804,0.0002702081358786085,9.353025251410006e-05,0.0003160494537218435,-6.214879904648225e-05,-0.00022378309650842814,0.00023028187102683986,0.07936741346682827,-13.134082777707725,4.397614154519943,2.3420126974918265,0.11088834232488472,0.12481881955615658,7.925134109573669e-05,1,
4.455999999999731,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.29978748591063653,-0.0002552090529791657,0.27197731038228357,10.0,9.977585109536232,0.24464179073182038,-0.26454010610539574,7.819548172408304,-0.03255910436333145,-0.030110652906460974,7.5827388769586755e-06,0.24498847010601388,-0.2647679903918236,9.97780735629194,-0.03256237914419442,-0.030153922068821955,7.5960731719482095e-06,2.222815713442122,0.8575858236351311,-2.125475350318013,-2.213625021296007,-1.1536182249100833,0.790810441026321,-0.6635447275496623,0.0003253982730353216,0.0002695656085325766,9.302835538779405e-05,0.0003157899096290806,-6.162539782403406e-05,-0.00022317924513131355,0.0002298178884949342,0.07930279588011642,-13.134077701591334,4.397587409178019,2.341995729338812,0.11088636724101818,0.12485514541694873,7.906371433040383e-05,1,
4.457999999999731,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.299787643155354,-0.000255038916386954,0.27197731029060374,10.0,9.97762511395226,0.2444419816131447,-0.264324875065234,7.8195877877914,-0.03253261471720928,-0.030086059990464573,7.550517672424456e-06,0.2447885333383894,-0.2645526350351597,9.977846971693214,-0.032535889498072255,-0.030129329152825554,7.56385196741399e-06,2.2228163643984673,0.8575863614863366,-2.1254751652602484,-2.2136243902348336,-1.153618347119404,0.7908099958705608,-0.6635442688384524,0.0003254781727166197,0.0002689256027435473,9.252888224866348e-05,0.00031553058671623214,-6.110466032786378e-05,-0.00022257788011323905,0.00022935560495163885,0.07923823026682095,-13.134072634273899,4.397560687434468,2.3419787822394627,0.11088439329406331,0.1248914410482853,7.887686857490262e-05,1,
4.459999999999731,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.29978780027173463,-0.0002548689184209321,0.2719773101990848,10.0,9.977665048345633,0.24424233693455993,-0.2641098165987399,7.819627333803957,-0.03250614630797235,-0.030061487315595183,7.518487621213195e-06,0.2445887611302966,-0.2643374523277258,9.977886517723924,-0.032509421088835325,-0.030104756477956164,7.531821916202729e-06,2.2228170155112106,0.8575868980625506,-2.1254749811966054,-2.213623759691864,-1.1536184682925514,0.7908095519125807,-0.6635438110484272,0.00032555637154455,0.0002682881070174617,9.203182159978884e-05,0.00031527148475530604,-6.0586573812996155e-05,-0.00022197899001095677,0.0002288950126242654,0.07917371658860292,-13.134067575747517,4.397533989282868,2.341961856153959,0.11088242048508117,0.12492770647747066,7.8690799783425e-05,1,
4.461999999999731,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.29978795725988344,-0.0002546990589689578,0.27197731010772686,10.0,9.977704912833726,0.24404285655440117,-0.2638949305775922,7.8196668105449305,-0.0324796991198481,-0.030036934864420977,7.4866474208121836e-06,0.24438915333990086,-0.2641224421412564,9.977925994483023,-0.032482973900711073,-0.030080204026781958,7.4999817158017176e-06,2.222817666776968,0.8575874333687704,-2.1254747981222812,-2.213623129666657,-1.1536185884348027,0.7908091091474538,-0.6635433541762197,0.00032563287865323845,0.00026765310991811884,9.153716196328313e-05,0.0003150126035088151,-6.007112559669834e-05,-0.00022138256343283167,0.00022843610378171683,0.07910925480696976,-13.13406252600414,4.397507314716713,2.3419449510424366,0.11088044881505561,0.12496394173207892,7.850550395658703e-05,1,
4.46399999999973,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.2997881141199055,-0.00025452933791908895,0.2719773100165288,10.0,9.9777447075306,0.2438435403303877,-0.26368021687852555,7.819706218171138,-0.03245327313766367,-0.03001240261938975,7.454995713351313e-06,0.24418970982474902,-0.26390760435254773,9.977965402127325,-0.032456547918526646,-0.03005567178175073,7.468330008340847e-06,2.222818318192374,0.8575879674099706,-2.125474616032497,-2.2136225001587717,-1.1536187075514088,0.7908086675702758,-0.6635428982184782,0.0003257077030984014,0.00026702060005491665,9.104489199910814e-05,0.00031475394276401635,-5.955830305281055e-05,-0.00022078858903916266,0.00022797887072550788,0.07904484488353727,-13.134057485035665,4.397480663729313,2.3419280668653135,0.11087847828483056,0.12500014683959979,7.832097711064921e-05,1,
4.46599999999973,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.2997882708519057,-0.00025435975515962115,0.2719773099254913,10.0,9.97778443255801,0.2436443881234188,-0.26346567537258303,7.819745556753047,-0.03242686834558051,-0.02998789056340664,7.423531248076883e-06,0.24399043044557026,-0.26369293883269834,9.978004740727302,-0.03243014312644349,-0.03003115972576762,7.436865543066417e-06,2.2228189697540817,0.8575885001911028,-2.1254744349224963,-2.213621871167767,-1.153618825647596,0.7908082271761647,-0.6635424431718666,0.00032578085393019827,0.0002663905660988187,9.055500032696404e-05,0.000314495502280929,-5.904809361741764e-05,-0.00022019705554725955,0.00022752330580069025,0.07898048677997867,-13.134052452834277,4.397454036314061,2.3419112035830043,0.11087650889549867,0.12503632182717714,7.813721527236298e-05,1,
4.46799999999973,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.29978842745598894,-0.0002541903105784007,0.27197730983461355,10.0,9.977824088028484,0.24344539979141008,-0.2632513059357492,7.819784826434212,-0.03240048472833867,-0.029963398678952483,7.392252674741119e-06,0.24379131506010954,-0.263478445457753,9.978044010426503,-0.03240375950920164,-0.030006667841313464,7.405586969730653e-06,2.222819621458762,0.8575890317170963,-2.125474254787545,-2.2136212426932036,-1.1536189427285657,0.7908077879602613,-0.6635419890330638,0.0003258523401324788,0.0002657629967690458,9.006747567676714e-05,0.000314237281837467,-5.854048478709587e-05,-0.00021960795172481633,0.00022706940138319674,0.07891618045808518,-13.134047429391739,4.397427432464142,2.341894361156084,0.11087454064782297,0.12507246672223898,7.795421444203469e-05,1,
4.46999999999973,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.29978858393226016,-0.00025402100406380084,0.2719773097438951,10.0,9.977863674060128,0.24324657519391238,-0.26303710844180894,7.819824027334296,-0.032374122270416694,-0.029938926948731494,7.361158719177745e-06,0.2435923635277496,-0.26326412410155514,9.978083211344597,-0.03237739705127967,-0.029982196111092475,7.374493014167279e-06,2.2228202733031033,0.857589561992858,-2.125474075622931,-2.213620614734641,-1.153619058799494,0.7908073499177285,-0.6635415357987641,0.0003259221706418003,0.0002651378808366086,8.958230684091076e-05,0.0003139792812133175,-5.803546411270742e-05,-0.00021902126639230312,0.00022661714988733453,0.07885192587935205,-13.134042414699996,4.397400852172627,2.3418775395452758,0.11087257354283157,0.1251085815520998,7.777197072793853e-05,1,
